页码,微博id,发布者,发布时间,发布者id,发布内容
69,3.7E+15,微笑老张头,2014/4/6 13:21,,景德镇雕塑瓷厂内的乐天创意集市是一个青年艺术家的创业场所，经过7年的发展，已成为景德镇一道亮丽的风景线。 我在:087县道 
69,3.69E+15,乐天陶社郑祎,2014/3/31 11:45,,景德镇大环境太差了，政府几时来把雕塑瓷厂整顿？？ 
69,3.69E+15,三水冷锋,2014/3/30 0:54,,"#再忆江南#2:景德镇雕塑瓷厂内有两个陶瓷创意集市,分别是周六的“乐天”和周日的“归然”。归然的朋友说他们已增开一天集市,在周三。乐天集市主要供当地陶瓷学院的学生摆摊,归然的门槛则相对低些。昨天虽有微雨,但不减乐天集市的气氛。我找到乐天陶坊的郑姨,她是香港人,常居上海。她说05年就来投资了。 "
70,3.69E+15,無人問津_Notakers,2014/3/21 20:38,,「无人问津」雕塑瓷厂地图手绘墙大功告成，明天童鞋们可以去合影留念啦，此地图不用于商业推广，只是我们喜欢做这件事而已，特此告之。 
70,3.69E+15,無人問津_Notakers,2014/3/17 20:46,,小伙伴们连夜绘制雕塑瓷厂创意地图手绘墙，太给力了。 
70,3.69E+15,达西队长,2014/3/16 12:36,,时间过得好快啊， 刚刚又回豆瓣溜达了半圈儿，居然很多印象都留在了2011附近，哎~ 附图是2011年我在景德镇从@雕塑瓷厂里的光 那里买来的“等待幸福的女孩儿”，名字是我取的，拍摄地点是我家客厅与卧室之间的窗台，现在---她依然坐在那儿。。。费翔《我怎么哭了》 我怎么哭了 
70,3.69E+15,無人問津_Notakers,2014/3/15 13:45,,景德镇最好吃的饺子馆，没有之一。藏身雕塑瓷厂，小店低调不显眼，不公布地址，以免今后吃饺子要排队，吃货们自己去找。。。。[呲牙] 
70,3.69E+15,景德镇在线新闻网,2014/3/7 15:26,,景德镇雕塑瓷厂，是中国陶瓷艺术中一块艺术瑰宝，具备了深厚的文化底蕴和丰富的人文景观。经历了昔日的辉煌和转型期的艰难后，多次涅槃重生，而每一次的转身让人惊叹不已。日前，记者对雕塑瓷厂进行探访。景德镇市雕塑瓷厂:展创意陶瓷 建艺术舞台 
70,3.68E+15,江西新闻,2014/3/2 9:05,,【汪涵昨日现身景德镇乐天陶瓷创意集市 小伙伴偶遇到了吗？[江南style]】3月1日，湖南卫视著名节目主持人@汪涵 来到景德镇雕塑瓷厂乐天陶瓷创意集市，小伙伴偶遇到汪涵了吗？@吃喝玩乐景德镇 @景德镇同城会 
70,3.68E+15,瓷都,2014/3/1 20:38,,3月1日上午，湖南卫视著名节目主持人@汪涵 来到景德镇雕塑瓷厂乐天陶瓷创意集市！——他对我说：小伙子，淘宝店做的好吗？我含着泪花激动的说道：才刚刚起步，还需要大家的支持，地址在这[最右]非泥不可 
70,3.68E+15,润土陶夫,2014/3/1 18:51,,汪涵今天来景德镇雕塑瓷厂了，居然还买了我的小马。谢谢汪大哥对润土陶夫的支持。有点小激动 
70,3.68E+15,景德镇微生活,2014/3/1 11:42,,汪涵来景德镇了，貌似现在在雕塑瓷厂。图 年代秀主题餐厅 
71,3.67E+15,吴作辰,2014/1/24 14:13,,山峦盘第一次成型于景德镇雕塑瓷厂做模种的陈师傅处，在景德镇做过东西的人大多都会知道他，底盘由陈师傅做成，山脉由我亲手塑成。他可以证明谁做的山峦盘，这张过程照片是首次公布 
71,3.66E+15,L帅气不打烊,2014/1/7 22:16,,#环游中国行#江西景德镇：在早晨黄山的蒙蒙细雨当中告别，继续往下一站：江西景德镇。最后的一段旅程还迎来新的挑战，冒雨前进成为了今天的记录。经过了四个多小时火车上的煎熬，终于在雨里到达景德镇，然后逛雕塑瓷厂。 我在这里:景德镇·景德镇站 
71,3.66E+15,南由纪_,2013/12/14 12:31,,雕塑瓷厂外面的早市，瞎晃悠，冻得一把鼻涕一把泪的。最满足的还是吃到了一碗比较够味的冷粉~[花心] 
71,3.65E+15,蓝莲花3726,2013/12/8 17:20,,【一枝叶】 一枝叶的风采。 漫调旅图景德镇：雕塑瓷厂（摄于：2013.12.7）  网页链接  
71,3.65E+15,蓝莲花3726,2013/12/8 16:54,,【色彩的浓缩】 瓷器上的釉料，大都是用这种小瓶子来装，它个头虽小，但能耐却很大：） 漫调旅图景德镇：雕塑瓷厂体验吧（摄于：2013.12.7）  网页链接  
71,3.65E+15,蓝莲花3726,2013/12/8 16:26,,【朦胧美】 虽然失焦了，朦胧了，却还能依稀可见你的清秀面容。 漫调旅图景德镇：雕塑瓷厂体验吧（摄于：2013.12.7）  网页链接  
71,3.65E+15,蓝莲花3726,2013/12/8 15:40,,【梧桐叶儿的俏姿态】 喜爱梧桐树，高大、粗壮、枝繁叶茂。梧桐叶儿的俏姿态也别有一番韵味。 漫调旅图景德镇：雕塑瓷厂（摄于：2013.12.7）  网页链接  
71,3.65E+15,蓝莲花3726,2013/12/8 14:58,,【内敛的梧桐叶】 它是梧桐叶，这个姿态很内敛：）如一位腼腆、羞涩、半遮面的女子。 漫调旅图景德镇：雕塑瓷厂（摄于：2013.12.7）  网页链接  
71,3.65E+15,蓝莲花3726,2013/12/8 14:49,,【沧桑的纹身】 世间可以用沧桑来形容人的某些经历/岁月，也可以形容建筑的年代久远沧桑，而这张片子的主角是一棵老树的树干，观察树干的纹路，是否觉得如沧桑的纹身呢？ 漫调旅图景德镇：雕塑瓷厂（摄于：2013.12.7）  网页链接  
72,3.65E+15,bovee-郑,2013/11/30 23:47,,今天逛雕塑瓷厂，买买买，买到穷，明天回南昌…拜拜了，瓷都，感谢小伙伴的热情款待，陪吃陪喝还陪睡@怡莹-- 爱你爱你 
72,3.65E+15,菲林空,2013/11/27 7:57,,明清园就像是轮回中的一环。她处于雕塑瓷厂内，当年雕塑瓷厂兴旺之时，明清园只作为一个点缀，并不起眼。轮回之中，雕塑瓷厂破败了，明清园也跟着没落；但轮回毕竟是轮回，人类追求文化的脚步是不会停歇的，瓷厂的底蕴给明清园带来了新的生机。如今她用潺潺人群诠释往昔的繁华。@画英雄摄影 冲扫。 
72,3.65E+15,十个个的宇宙,2013/11/17 18:47,,老年人的生活节奏……自然醒，晒太阳，发发呆……舒坦…… 我在#雕塑瓷厂# 景德镇·景德镇雕塑瓷厂 
72,3.64E+15,金和汇景电子商务,2013/11/11 8:48,,《“洋月老”再续中荷瓷都百年情缘》#瓷博资讯#新华网南昌11月10日电（记者陈子夏 倪瀚琳）11月的清晨，千年瓷都景德镇秋意袭人。市区的雕塑瓷厂内，各家店门已开，形形色色的瓷器正静待有缘人的到来。 一如往常，56岁的荷兰籍陶瓷艺术家、“四百年代尔夫特和...畅读版【网页链接】 
72,3.64E+15,蓝莲花3726,2013/11/10 19:50,,我在LOFTER参与了活动【第四届华盖创意“东方印象”摄影大赛】： 【瓷都版的陶艺贺喜】 在雕塑瓷厂某角落里看到的，当时被这憨厚可掬、可爱至极的神态深深吸引，随即，拿起手中的相机，咔嚓，定格了。 漫调旅图景德镇：雕塑瓷厂（摄于：201... 网页链接  活动地址：网页链接 
72,3.64E+15,景德镇古窑,2013/11/3 21:51,,#著名作家在景德镇为期三天的采风创作圆满结束#今天上午，作家们来到雕塑瓷厂进行参观，下午在古窑景区召开了一年一度的《北京日报》副刊部作家研讨会，会上他们对古窑陶瓷文化的发展提出了有益意见。今晚，他们已乘坐从景德镇抵达北京的航班返回。期待下一次的相聚，让我们相约古窑，我在景德镇等你！ 
72,3.63E+15,cherychin,2013/10/17 22:18,,雕塑瓷厂音乐节现场 
72,3.63E+15,周大乐的微博,2013/10/17 22:13,,雕塑瓷厂内一群小屁孩在呻吟，来瓶啤酒，很High的围观。 我在这里:景德镇·景德镇雕塑瓷厂 
72,3.63E+15,景德镇文艺复兴,2013/10/17 10:26,,「通告」注意了！今晚7点首届景德镇户外音乐节将在雕塑瓷厂内（乐天创意市集）举办！故今晚文艺复兴不营业，同志们带上你的小伙伴们来看音乐节〜 
73,3.63E+15,BONNIE邦尼,2013/10/3 19:48,,昨天逛雕塑瓷厂收获颇丰相中好多瓶罐。下午第一次尝试拉坯做陶，没有想象中那么容易是个力气活，做了半天手都酸了也没出几个能看的，不管怎么样还是坐等烧制出来。 我在这里:网页链接 
73,3.62E+15,乐天陶社-景德镇,2013/9/16 11:26,,一个完全原创的市集，每周六上午雕塑瓷厂－乐天陶社创意市集，参与我们吧～@乐天陶社郑祎 @乐天创意市集 @折翼不是熊 @乐天陶社教育中心微博 @乐天陶社-北京 @创意市集 
73,3.62E+15,蓝莲花3726,2013/8/25 22:47,,我在LOFTER参与了活动【《影像视觉》户外摄影大赛】： 【瓷都版的陶艺贺喜】 在雕塑瓷厂某角落里看到的，当时被这憨厚可掬、可爱至极的神态深深吸引，随即，拿起手中的相机，咔嚓，定格了。 漫调旅图景德镇：雕塑瓷厂（摄于：2011.12.13）  网页链接  活动地址：网页链接 
73,3.61E+15,麦秋工作室,2013/8/12 18:18,,雕塑瓷厂明清园内盛开的一朵蓝莲花，把这个热热的夏天都变清凉了 
73,3.61E+15,景德镇兼职全职,2013/8/6 17:21,,#景德镇兼职全职#@女陶童店长大巫师是也：长期兼职 细腻妹子或靠谱骚年皆可 最好你是热爱音乐和生活的 喜欢小咖啡店气氛且不反感细节多的工作 上班时间可根据你的空余时间安排 有意者可在星期二四六日来店里看看哈   地址：雕塑瓷厂后门左转300米左右 女陶童咖啡店 
73,3.61E+15,许悠悠在海边小镇,2013/7/31 10:49,,#随手拍##火车上的泛光生活##伦敦##手机摄影# 自己来英国以来一直在坚持的一个系列，天天坐southwest train，车上每个乘客都有自己的情绪，综合起来就是我理解的伦敦情结吧，请各位指导哦！ @陈又YOYO @雕塑瓷厂里的光 @摄影师的新闻官 @英国红领巾 @游遍英国 
74,3.58E+15,我们是景德镇人,2013/5/17 11:40,,#福利来了#5月19日是中国旅游日，景德镇市民凭身份证免费游览古窑民俗博览区、浮梁古县衙景区（外地游客6折游古县衙）、御窑遗址公园。得雨生态园、中国瓷园锦绣昌南、雕塑瓷厂明清园、冷水尖风景区推出免票政策。怪石林风景区推出游客半价优惠政策。筒子们还没去玩过的可以去看看哦，仅此一天！ 
74,3.57E+15,竹隐闲,2013/5/6 7:28,,微电影《画瓷》雕塑瓷厂拍摄花絮5：大家看过演员，看过剧务，没看过导演曹强吧！拍摄现场他忙前忙后，不停的指挥拍摄，室外炎热，依然辛苦的在工作呢！江南景德镇新闻 @张婧婧陶瓷工作室 @瓷都佳佳乐 @景德镇景麦迪KTV- @瓷都一把火 @成se @小小颖1120 @周华微电影 
74,3.57E+15,tuatuJessica,2013/5/1 16:54,,带妹妹去了趟景德镇。不愧是瓷都，陶瓷街的瓷器琳琅满目，看得人眼花缭乱；古街那 复古的建筑搭上现代的品牌店，显得别具特色；历史上的十大瓷厂只剩下雕塑瓷厂一家了，很遗憾没看到手工作坊，少了那份古朴韵味，多了丝丝商业气息。 
74,3.56E+15,正德陶瓷--陶瓷定制专家,2013/4/1 8:42,,"#陶瓷名家#唐自强,1940年生于湖南长沙，1964年毕业于陶瓷学院美术系雕塑专业,先后在雕塑瓷厂、省陶瓷工业公司工业美术研究所和省陶瓷研究所工作。中国工艺美术学会高级会员、江西省美术家协会会员、景德镇雕塑研究会理事。1990年被评为景德镇市有突出贡献拔尖人才，享受国务院政府特殊津贴。 "
1,4.85E+15,中国联通,2022/12/14 14:02,,#精品网络智联中国#【江西联通精品网络护航#景德镇瓷博会#精彩绽放】日前，由商务部、中国国际贸易促进委员会、中国轻工业联合会、江西省人民政府共同主办的2022中国景德镇国际陶瓷博览会在“千年瓷都”江西景德镇举行。本届瓷博会汇集40多个国际品牌和国内各大产瓷区、传统著名窑口的上乘佳作，吸引全 ...全文
1,4.83E+15,最爱玉萌萌撒娇3,2022/11/11 16:55,,李玉刚#李玉刚携国风新曲助兴瓷博会# 在景德镇瓷博会上被记者采访的李玉刚老师，大可爱被采访时标准的小动作又来啦，大家一定能看出来。希望玉先生为景德镇陶瓷演唱的主题曲《此生只为你》的MV早日上线！今天是双11光棍节，祝玉先生光棍节快乐！愿回到北京的玉先生可以好好休息一 ...全文
1,4.84E+15,小卡carmen香港剛絲,2022/11/26 13:46,,李玉刚#李玉刚#  @李玉刚 #李玉刚携国风新曲助兴瓷博会# 陶溪川剛好遇見你 《此生只爲你》李玉剛接受媒體採訪。 fr.豪情萬丈dy2022.11.11 香港 小卡carmen香港剛絲的微博视频 
1,4.88E+15,yu含冰,2023/3/12 8:05,,李玉刚#李玉刚携国风新曲助兴瓷博会# “谁留下千年伏笔 ，谁续写今生美丽。行入赤色与影青，浮生若梦一杯光阴……”这么好听的歌！居然在音乐平台听不到期待李玉刚《此生只为你》早日上线！！！@李玉刚 @李玉刚艺术工作室 #李玉刚的china情结# 
1,4.87E+15,涂先生的瓷世界,2023/2/10 10:11,,景德镇瓷器传统文化#景德镇旅游推荐# 涂先生的瓷世界的微博视频 
1,4.87E+15,景德镇广播电视,2023/2/3 10:11,,#江西是个好地方——寻梦景德 风景“镇”好# 设立于陶博城博览中心的瓷博会常年展，是我市高质量推进国家陶瓷文化传承创新试验区建设先试先行的重点项目。它延续瓷博盛筵、传递瓷博精神，致力打造成世界陶瓷聚集地、旅游购物目的地，缔造“永不落幕的瓷博会”。#聚焦瓷都# 瓷博会常年展：延续瓷博盛筵  ...全文
1,4.86E+15,-七十二蒔-,2023/1/19 20:08,,呀呀呀，我们也来瓷博会啦 株洲·醴陵陶瓷博物馆 
1,4.86E+15,陶博城,2023/1/19 12:56,,#景德镇陶博城##瓷博会常年展##春节不打烊# 陶博城携众位陶瓷大咖给全市人民拜年啦！ 陶博城的微博视频 
1,4.86E+15,优雅景德已美千年,2023/1/12 18:33,,#景德镇#吐槽今天坐公交车到广场下车走人行道，从广场到金鼎到浙江商城又原路返回到新村西路然后坐4路车回家。公交车这块2022年下半年为配合瓷博会加了县区不少路线，但一点用也没，有人坐吗？4路车依旧等车时间太长了，接近一个小时的等车时间，什么年代了，会开车的谁坐！超市是我经常逛的，广场 ...全文
1,4.85E+15,国际商报,2023/1/3 20:05,,守正创新 三十而立昔日旧货市场变身文旅消费新阵地国际商报记者 李子晨从打造胡同特色街区开辟古玩旧货、民俗旧物专区到开办夜市吸引众多藏友“练摊儿”，百万级客流到场，从举办瓷博会北京文化周、古旧书博览会、国石展会并形成品牌效应到策划潮流玩具、艺术版画展览以吸引年轻消费群体的瞩目， ...全文
